,ts_code,name,industry
2107,600863.SH,内蒙华电,火力发电
2108,600864.SH,哈投股份,证券
2109,600865.SH,百大集团,百货
2110,600866.SH,星湖科技,饲料
2111,600867.SH,通化东宝,生物制药
2112,600868.SH,梅雁吉祥,软件服务
2113,600869.SH,远东股份,电气设备
2114,600871.SH,石化油服,石油开采
2115,600872.SH,中炬高新,食品
2116,600873.SH,梅花生物,食品
2117,600874.SH,创业环保,环境保护
2118,600875.SH,东方电气,电气设备
2119,600876.SH,凯盛新能,玻璃
2120,600877.SH,电科芯片,半导体
2121,600879.SH,航天电子,航空
2122,600880.SH,博瑞传播,广告包装
2123,600881.SH,亚泰集团,水泥
2124,600882.SH,妙可蓝多,乳制品
2125,600883.SH,博闻科技,种植业
2126,600884.SH,杉杉股份,电气设备
2127,600885.SH,宏发股份,电气设备
2128,600886.SH,国投电力,水力发电
2129,600887.SH,伊利股份,乳制品
2130,600888.SH,新疆众和,铝
2131,600889.SH,南京化纤,化纤
2132,600892.SH,大晟文化,互联网
2133,600893.SH,航发动力,航空
2134,600894.SH,广日股份,运输设备
2135,600895.SH,张江高科,园区开发
2136,600897.SH,厦门空港,机场
2137,600900.SH,长江电力,水力发电
2138,600901.SH,江苏金租,多元金融
2139,600903.SH,贵州燃气,供气供热
2140,600905.SH,三峡能源,新型电力
2141,600906.SH,财达证券,证券
2142,600908.SH,无锡银行,银行
2143,600909.SH,华安证券,证券
2144,600916.SH,中国黄金,服饰
2145,600917.SH,重庆燃气,供气供热
2146,600918.SH,中泰证券,证券
2147,600919.SH,江苏银行,银行
2148,600925.SH,苏能股份,煤炭开采
2149,600926.SH,杭州银行,银行
2150,600927.SH,永安期货,多元金融
2151,600928.SH,西安银行,银行
2152,600929.SH,雪天盐业,食品
2153,600933.SH,爱柯迪,汽车配件
2154,600935.SH,华塑股份,化工原料
2155,600936.SH,广西广电,影视音像
2156,600938.SH,中国海油,石油开采
2157,600939.SH,重庆建工,建筑工程
2158,600941.SH,中国移动,电信运营
2159,600955.SH,维远股份,化工原料
2160,600956.SH,新天绿能,供气供热
2161,600958.SH,东方证券,证券
2162,600959.SH,江苏有线,影视音像
2163,600960.SH,渤海汽车,汽车配件
2164,600961.SH,株冶集团,铅锌
2165,600962.SH,国投中鲁,软饮料
2166,600963.SH,岳阳林纸,造纸
2167,600965.SH,福成股份,农业综合
2168,600966.SH,博汇纸业,造纸
2169,600967.SH,内蒙一机,运输设备
2170,600968.SH,海油发展,石油开采
2171,600969.SH,郴电国际,水力发电
2172,600970.SH,中材国际,建筑工程
2173,600971.SH,恒源煤电,煤炭开采
2174,600973.SH,宝胜股份,电气设备
2175,600975.SH,新五丰,农业综合
2176,600976.SH,健民集团,中成药
2177,600977.SH,中国电影,影视音像
2178,600979.SH,广安爱众,水力发电
2179,600980.SH,北矿科技,专用机械
2180,600981.SH,汇鸿集团,商贸代理
2181,600982.SH,宁波能源,供气供热
2182,600983.SH,惠而浦,家用电器
2183,600984.SH,建设机械,工程机械
2184,600985.SH,淮北矿业,煤炭开采
2185,600986.SH,浙文互联,互联网
2186,600987.SH,航民股份,纺织
2187,600988.SH,赤峰黄金,黄金
2188,600989.SH,宝丰能源,化工原料
2189,600990.SH,四创电子,通信设备
2190,600992.SH,贵绳股份,钢加工
2191,600993.SH,马应龙,中成药
2192,600995.SH,南网储能,水力发电
2193,600996.SH,贵广网络,影视音像
2194,600997.SH,开滦股份,焦炭加工
2195,600998.SH,九州通,医药商业
2196,600999.SH,招商证券,证券
2197,601000.SH,唐山港,港口
2198,601001.SH,晋控煤业,煤炭开采
2199,601002.SH,晋亿实业,机械基件
2200,601003.SH,柳钢股份,普钢
2201,601005.SH,重庆钢铁,普钢
2202,601006.SH,大秦铁路,铁路
2203,601007.SH,金陵饭店,酒店餐饮
2204,601008.SH,连云港,港口
2205,601009.SH,南京银行,银行
2206,601010.SH,文峰股份,百货
2207,601011.SH,宝泰隆,焦炭加工
2208,601012.SH,隆基绿能,电气设备
2209,601015.SH,陕西黑猫,焦炭加工
2210,601016.SH,节能风电,新型电力
2211,601018.SH,宁波港,港口
2212,601019.SH,山东出版,出版业
2213,601020.SH,华钰矿业,铅锌
2214,601021.SH,春秋航空,空运
2215,601022.SH,宁波远洋,水运
2216,601028.SH,玉龙股份,商贸代理
2217,601033.SH,永兴股份,环境保护
2218,601038.SH,一拖股份,农用机械
2219,601058.SH,赛轮轮胎,汽车配件
2220,601059.SH,信达证券,证券
2221,601061.SH,中信金属,商贸代理
2222,601065.SH,江盐集团,化工原料
2223,601066.SH,中信建投,证券
2224,601068.SH,中铝国际,建筑工程
2225,601069.SH,西部黄金,黄金
2226,601077.SH,渝农商行,银行
2227,601083.SH,锦江航运,水运
2228,601086.SH,国芳集团,百货
2229,601088.SH,中国神华,煤炭开采
2230,601089.SH,福元医药,化学制药
2231,601096.SH,宏盛华源,钢加工
2232,601098.SH,中南传媒,出版业
2233,601099.SH,太平洋,证券
2234,601100.SH,恒立液压,工程机械
2235,601101.SH,昊华能源,煤炭开采
2236,601106.SH,中国一重,工程机械
2237,601107.SH,四川成渝,路桥
2238,601108.SH,财通证券,证券
2239,601111.SH,中国国航,空运
2240,601113.SH,华鼎股份,互联网
2241,601116.SH,三江购物,超市连锁
2242,601117.SH,中国化学,建筑工程
2243,601118.SH,海南橡胶,橡胶
2244,601121.SH,宝地矿业,普钢
2245,601126.SH,四方股份,电气设备
2246,601127.SH,赛力斯,汽车整车
2247,601128.SH,常熟银行,银行
2248,601133.SH,柏诚股份,建筑工程
2249,601136.SH,首创证券,证券
2250,601137.SH,博威合金,小金属
2251,601138.SH,工业富联,通信设备
2252,601139.SH,深圳燃气,供气供热
2253,601155.SH,新城控股,区域地产
2254,601156.SH,东航物流,空运
2255,601158.SH,重庆水务,水务
2256,601162.SH,天风证券,证券
2257,601163.SH,三角轮胎,汽车配件
2258,601166.SH,兴业银行,银行
2259,601168.SH,西部矿业,铜
2260,601169.SH,北京银行,银行
2261,601177.SH,杭齿前进,机械基件
2262,601179.SH,中国西电,电气设备
2263,601186.SH,中国铁建,建筑工程
2264,601187.SH,厦门银行,银行
2265,601188.SH,龙江交通,路桥
2266,601198.SH,东兴证券,证券
2267,601199.SH,江南水务,水务
2268,601200.SH,上海环境,环境保护
2269,601208.SH,东材科技,化工原料
2270,601211.SH,国泰君安,证券
2271,601212.SH,白银有色,铜
2272,601216.SH,君正集团,化工原料
2273,601218.SH,吉鑫科技,电气设备
2274,601222.SH,林洋能源,电器仪表
2275,601225.SH,陕西煤业,煤炭开采
2276,601226.SH,华电重工,建筑工程
2277,601228.SH,广州港,港口
2278,601229.SH,上海银行,银行
2279,601231.SH,环旭电子,元器件
2280,601233.SH,桐昆股份,化纤
2281,601236.SH,红塔证券,证券
2282,601238.SH,广汽集团,汽车整车
2283,601279.SH,英利汽车,汽车配件
2284,601288.SH,农业银行,银行
2285,601298.SH,青岛港,港口
2286,601311.SH,骆驼股份,电气设备
2287,601318.SH,中国平安,保险
2288,601319.SH,中国人保,保险
2289,601326.SH,秦港股份,港口
2290,601328.SH,交通银行,银行
2291,601330.SH,绿色动力,环境保护
2292,601333.SH,广深铁路,铁路
2293,601336.SH,新华保险,保险
2294,601339.SH,百隆东方,纺织
2295,601360.SH,三六零,互联网
2296,601366.SH,利群股份,百货
2297,601368.SH,绿城水务,水务
2298,601369.SH,陕鼓动力,机械基件
2299,601375.SH,中原证券,证券
2300,601377.SH,兴业证券,证券
2301,601388.SH,怡球资源,铝
2302,601390.SH,中国中铁,建筑工程
2303,601398.SH,工商银行,银行
2304,601399.SH,国机重装,工程机械
2305,601456.SH,国联证券,证券
2306,601500.SH,通用股份,汽车配件
2307,601512.SH,中新集团,园区开发
2308,601515.SH,东峰集团,广告包装
2309,601518.SH,吉林高速,路桥
2310,601519.SH,大智慧,软件服务
2311,601528.SH,瑞丰银行,银行
2312,601555.SH,东吴证券,证券
2313,601566.SH,九牧王,服饰
2314,601567.SH,三星医疗,电器仪表
2315,601568.SH,北元集团,化工原料
2316,601577.SH,长沙银行,银行
2317,601579.SH,会稽山,红黄酒
2318,601588.SH,北辰实业,区域地产
2319,601595.SH,上海电影,影视音像
2320,601598.SH,中国外运,仓储物流
2321,601599.SH,浙文影业,纺织
2322,601600.SH,中国铝业,铝
2323,601601.SH,中国太保,保险
2324,601606.SH,长城军工,专用机械
2325,601607.SH,上海医药,医药商业
2326,601608.SH,中信重工,专用机械
2327,601609.SH,金田股份,铜
2328,601611.SH,中国核建,建筑工程
2329,601615.SH,明阳智能,电气设备
2330,601616.SH,广电电气,电气设备
2331,601618.SH,中国中冶,建筑工程
2332,601619.SH,嘉泽新能,新型电力
2333,601628.SH,中国人寿,保险
2334,601633.SH,长城汽车,汽车整车
2335,601636.SH,旗滨集团,玻璃
2336,601658.SH,邮储银行,银行
2337,601665.SH,齐鲁银行,银行
2338,601666.SH,平煤股份,煤炭开采
2339,601668.SH,中国建筑,建筑工程
2340,601669.SH,中国电建,建筑工程
2341,601677.SH,明泰铝业,铝
2342,601678.SH,滨化股份,化工原料
2343,601686.SH,友发集团,钢加工
2344,601688.SH,华泰证券,证券
2345,601689.SH,拓普集团,汽车配件
2346,601696.SH,中银证券,证券
2347,601698.SH,中国卫通,电信运营
2348,601699.SH,潞安环能,煤炭开采
2349,601700.SH,风范股份,电气设备
2350,601702.SH,华峰铝业,铝
2351,601717.SH,郑煤机,专用机械
2352,601718.SH,际华集团,服饰
2353,601727.SH,上海电气,电气设备
2354,601728.SH,中国电信,电信运营
2355,601766.SH,中国中车,运输设备
2356,601777.SH,力帆科技,摩托车
2357,601778.SH,晶科科技,新型电力
2358,601788.SH,光大证券,证券
2359,601789.SH,宁波建工,建筑工程
2360,601798.SH,蓝科高新,化工机械
2361,601799.SH,星宇股份,汽车配件
2362,601800.SH,中国交建,建筑工程
2363,601801.SH,皖新传媒,出版业
2364,601808.SH,中海油服,石油开采
2365,601811.SH,新华文轩,出版业
2366,601816.SH,京沪高铁,铁路
2367,601818.SH,光大银行,银行
2368,601825.SH,沪农商行,银行
2369,601827.SH,三峰环境,环境保护
2370,601828.SH,美凯龙,其他商业
2371,601838.SH,成都银行,银行
2372,601857.SH,中国石油,石油开采
2373,601858.SH,中国科传,出版业
2374,601860.SH,紫金银行,银行
2375,601865.SH,福莱特,玻璃
2376,601866.SH,中远海发,水运
2377,601868.SH,中国能建,建筑工程
2378,601869.SH,长飞光纤,通信设备
2379,601872.SH,招商轮船,水运
2380,601877.SH,正泰电器,电气设备
2381,601878.SH,浙商证券,证券
2382,601880.SH,辽港股份,港口
2383,601881.SH,中国银河,证券
2384,601882.SH,海天精工,机床制造
2385,601886.SH,江河集团,装修装饰
2386,601888.SH,中国中免,旅游服务
2387,601890.SH,亚星锚链,船舶
2388,601898.SH,中煤能源,煤炭开采
2389,601899.SH,紫金矿业,铜
2390,601900.SH,南方传媒,出版业
2391,601901.SH,方正证券,证券
2392,601908.SH,京运通,新型电力
2393,601916.SH,浙商银行,银行
2394,601918.SH,新集能源,煤炭开采
2395,601919.SH,中远海控,水运
2396,601921.SH,浙版传媒,出版业
2397,601928.SH,凤凰传媒,出版业
2398,601929.SH,吉视传媒,影视音像
2399,601933.SH,永辉超市,超市连锁
2400,601939.SH,建设银行,银行
2401,601949.SH,中国出版,出版业
2402,601952.SH,苏垦农发,种植业
2403,601956.SH,东贝集团,家用电器
2404,601958.SH,金钼股份,小金属
2405,601963.SH,重庆银行,银行
2406,601965.SH,中国汽研,汽车服务
2407,601966.SH,玲珑轮胎,汽车配件
2408,601968.SH,宝钢包装,广告包装
2409,601969.SH,海南矿业,普钢
2410,601975.SH,招商南油,水运
2411,601985.SH,中国核电,新型电力
2412,601988.SH,中国银行,银行
2413,601989.SH,中国重工,船舶
2414,601990.SH,南京证券,证券
2415,601991.SH,大唐发电,火力发电
2416,601992.SH,金隅集团,水泥
2417,601995.SH,中金公司,证券
2418,601996.SH,丰林集团,家居用品
2419,601997.SH,贵阳银行,银行
2420,601998.SH,中信银行,银行
2421,601999.SH,出版传媒,出版业
2422,603000.SH,人民网,互联网
2423,603002.SH,宏昌电子,化工原料
2424,603003.SH,龙宇股份,石油贸易
2425,603004.SH,鼎龙科技,化工原料
2426,603005.SH,晶方科技,半导体
2427,603006.SH,联明股份,汽车配件
2428,603008.SH,喜临门,家居用品
2429,603009.SH,北特科技,汽车配件
2430,603010.SH,万盛股份,化工原料
2431,603011.SH,合锻智能,机床制造
2432,603012.SH,创力集团,专用机械
2433,603013.SH,亚普股份,汽车配件
2434,603015.SH,弘讯科技,电气设备
2435,603016.SH,新宏泰,电气设备
2436,603017.SH,中衡设计,建筑工程
2437,603018.SH,华设集团,建筑工程
2438,603019.SH,中科曙光,IT设备
2439,603020.SH,爱普股份,食品
2440,603021.SH,山东华鹏,家居用品
2441,603022.SH,新通联,广告包装
2442,603023.SH,威帝股份,汽车配件
2443,603025.SH,大豪科技,纺织机械
2444,603026.SH,胜华新材,化工原料
2445,603027.SH,千禾味业,食品
2446,603028.SH,赛福天,钢加工
2447,603029.SH,天鹅股份,农用机械
2448,603031.SH,安孚科技,电气设备
2449,603032.SH,德新科技,专用机械
2450,603033.SH,三维股份,橡胶
2451,603035.SH,常熟汽饰,汽车配件
2452,603036.SH,如通股份,专用机械
2453,603037.SH,凯众股份,汽车配件
2454,603038.SH,华立股份,家居用品
2455,603039.SH,泛微网络,软件服务
2456,603040.SH,新坐标,汽车配件
2457,603041.SH,美思德,化工原料
2458,603042.SH,华脉科技,通信设备
2459,603043.SH,广州酒家,食品
2460,603045.SH,福达合金,电气设备
2461,603048.SH,浙江黎明,汽车配件
2462,603050.SH,科林电气,电气设备
2463,603051.SH,鹿山新材,塑料
2464,603052.SH,可川科技,元器件
2465,603053.SH,成都燃气,供气供热
2466,603055.SH,台华新材,纺织
2467,603056.SH,德邦股份,仓储物流
2468,603057.SH,紫燕食品,食品
2469,603058.SH,永吉股份,广告包装
2470,603059.SH,倍加洁,日用化工
2471,603060.SH,国检集团,建筑工程
2472,603061.SH,金海通,半导体
2473,603062.SH,麦加芯彩,染料涂料
2474,603063.SH,禾望电气,电气设备
2475,603065.SH,宿迁联盛,化工原料
2476,603066.SH,音飞储存,仓储物流
2477,603067.SH,振华股份,化工原料
2478,603068.SH,博通集成,半导体
2479,603069.SH,海汽集团,公路
2480,603070.SH,万控智造,电气设备
2481,603071.SH,物产环能,批发业
2482,603073.SH,彩蝶实业,纺织
2483,603075.SH,热威股份,家用电器
2484,603076.SH,乐惠国际,专用机械
2485,603077.SH,和邦生物,化工原料
2486,603078.SH,江化微,半导体
2487,603079.SH,圣达生物,食品
2488,603080.SH,新疆火炬,供气供热
2489,603081.SH,大丰实业,专用机械
2490,603082.SH,北自科技,运输设备
2491,603083.SH,剑桥科技,通信设备
2492,603085.SH,天成自控,汽车配件
2493,603086.SH,先达股份,农药化肥
2494,603087.SH,甘李药业,生物制药
2495,603088.SH,宁波精达,机床制造
2496,603089.SH,正裕工业,汽车配件
2497,603090.SH,宏盛股份,专用机械
2498,603093.SH,南华期货,多元金融
2499,603095.SH,越剑智能,纺织机械
2500,603096.SH,新经典,出版业
2501,603097.SH,江苏华辰,电气设备
2502,603098.SH,森特股份,装修装饰
2503,603099.SH,长白山,旅游景点
2504,603100.SH,川仪股份,电器仪表
2505,603101.SH,汇嘉时代,百货
2506,603102.SH,百合股份,医疗保健
2507,603103.SH,横店影视,影视音像
2508,603105.SH,芯能科技,电气设备
2509,603106.SH,恒银科技,IT设备
2510,603107.SH,上海汽配,汽车配件
2511,603108.SH,润达医疗,医药商业
2512,603109.SH,神驰机电,电气设备
2513,603110.SH,东方材料,染料涂料
2514,603111.SH,康尼机电,运输设备
2515,603112.SH,华翔股份,机械基件
2516,603113.SH,金能科技,焦炭加工
2517,603115.SH,海星股份,铝
2518,603116.SH,红蜻蜓,服饰
2519,603118.SH,共进股份,通信设备
2520,603119.SH,浙江荣泰,汽车配件
2521,603121.SH,华培动力,汽车配件
2522,603122.SH,合富中国,医药商业
2523,603123.SH,翠微股份,多元金融
2524,603125.SH,常青科技,化工原料
2525,603126.SH,中材节能,环境保护
2526,603127.SH,昭衍新药,医疗保健
2527,603128.SH,华贸物流,仓储物流
2528,603129.SH,春风动力,摩托车
2529,603130.SH,云中马,纺织
2530,603131.SH,上海沪工,专用机械
2531,603132.SH,金徽股份,铅锌
2532,603135.SH,中重科技,专用机械
2533,603136.SH,天目湖,旅游景点
2534,603137.SH,恒尚节能,装修装饰
2535,603138.SH,海量数据,软件服务
2536,603139.SH,康惠制药,中成药
2537,603150.SH,万朗磁塑,塑料
2538,603151.SH,邦基科技,饲料
2539,603153.SH,上海建科,建筑工程
2540,603155.SH,新亚强,化工原料
2541,603156.SH,养元饮品,软饮料
2542,603158.SH,腾龙股份,汽车配件
2543,603159.SH,上海亚虹,专用机械
2544,603160.SH,汇顶科技,半导体
2545,603161.SH,科华控股,汽车配件
2546,603162.SH,海通发展,水运
2547,603163.SH,圣晖集成,建筑工程
2548,603165.SH,荣晟环保,造纸
2549,603166.SH,福达股份,汽车配件
2550,603167.SH,渤海轮渡,水运
2551,603168.SH,莎普爱思,化学制药
2552,603169.SH,兰石重装,专用机械
2553,603170.SH,宝立食品,食品
2554,603171.SH,税友股份,软件服务
2555,603172.SH,万丰股份,染料涂料
2556,603173.SH,福斯达,机械基件
2557,603176.SH,汇通集团,建筑工程
2558,603177.SH,德创环保,环境保护
2559,603178.SH,圣龙股份,汽车配件
2560,603179.SH,新泉股份,汽车配件
2561,603180.SH,金牌厨柜,家居用品
2562,603181.SH,皇马科技,化工原料
2563,603182.SH,嘉华股份,食品
2564,603183.SH,建研院,建筑工程
2565,603185.SH,弘元绿能,电气设备
2566,603186.SH,华正新材,元器件
2567,603187.SH,海容冷链,机械基件
2568,603188.SH,亚邦股份,染料涂料
2569,603189.SH,网达软件,软件服务
2570,603190.SH,亚通精工,汽车配件
2571,603191.SH,望变电气,电气设备
2572,603192.SH,汇得科技,化工原料
2573,603193.SH,润本股份,日用化工
2574,603195.SH,公牛集团,家用电器
2575,603196.SH,日播时尚,服饰
2576,603197.SH,保隆科技,汽车配件
2577,603198.SH,迎驾贡酒,白酒
2578,603199.SH,九华旅游,旅游景点
2579,603200.SH,上海洗霸,环境保护
2580,603201.SH,常润股份,汽车配件
2581,603203.SH,快克智能,专用机械
2582,603206.SH,嘉环科技,通信设备
2583,603208.SH,江山欧派,家居用品
2584,603209.SH,兴通股份,水运
2585,603211.SH,晋拓股份,汽车配件
2586,603212.SH,赛伍技术,塑料
2587,603213.SH,镇洋发展,化工原料
2588,603214.SH,爱婴室,百货
2589,603215.SH,比依股份,家用电器
2590,603216.SH,梦天家居,家居用品
2591,603217.SH,元利科技,化工原料
2592,603218.SH,日月股份,电气设备
2593,603219.SH,富佳股份,家用电器
2594,603220.SH,中贝通信,通信设备
2595,603221.SH,爱丽家居,家居用品
2596,603222.SH,济民医疗,医疗保健
2597,603223.SH,恒通股份,仓储物流
2598,603225.SH,新凤鸣,化纤
2599,603226.SH,菲林格尔,家居用品
2600,603227.SH,雪峰科技,化工原料
2601,603228.SH,景旺电子,元器件
2602,603229.SH,奥翔药业,化学制药
2603,603230.SH,内蒙新华,出版业
2604,603231.SH,索宝蛋白,食品
2605,603232.SH,格尔软件,软件服务
2606,603233.SH,大参林,医药商业
2607,603235.SH,天新药业,化学制药
2608,603236.SH,移远通信,通信设备
2609,603237.SH,五芳斋,食品
2610,603238.SH,诺邦股份,纺织
2611,603239.SH,浙江仙通,汽车配件
2612,603255.SH,鼎际得,化工原料
2613,603256.SH,宏和科技,玻璃
2614,603258.SH,电魂网络,互联网
2615,603259.SH,药明康德,化学制药
2616,603260.SH,合盛硅业,化工原料
2617,603261.SH,立航科技,航空
2618,603266.SH,天龙股份,汽车配件
2619,603267.SH,鸿远电子,元器件
2620,603268.SH,松发股份,家居用品
2621,603269.SH,海鸥股份,机械基件
2622,603270.SH,金帝股份,机械基件
2623,603272.SH,联翔股份,家居用品
2624,603273.SH,天元智能,专用机械
2625,603275.SH,众辰科技,电器仪表
2626,603276.SH,恒兴新材,化工原料
2627,603277.SH,银都股份,专用机械
2628,603278.SH,大业股份,钢加工
2629,603279.SH,景津装备,环境保护
2630,603280.SH,南方路机,专用机械
2631,603281.SH,江瀚新材,化工原料
2632,603282.SH,亚光股份,专用机械
2633,603283.SH,赛腾股份,专用机械
2634,603286.SH,日盈电子,汽车配件
2635,603288.SH,海天味业,食品
2636,603289.SH,泰瑞机器,专用机械
2637,603290.SH,斯达半导,半导体
2638,603291.SH,联合水务,水务
2639,603296.SH,华勤技术,元器件
2640,603297.SH,永新光学,元器件
2641,603298.SH,杭叉集团,专用机械
2642,603299.SH,苏盐井神,食品
2643,603300.SH,华铁应急,多元金融
2644,603301.SH,振德医疗,医疗保健
2645,603303.SH,得邦照明,家用电器
2646,603305.SH,旭升集团,汽车配件
2647,603306.SH,华懋科技,汽车配件
2648,603307.SH,扬州金泉,文教休闲
2649,603308.SH,应流股份,机械基件
2650,603309.SH,维力医疗,医疗保健
2651,603311.SH,金海高科,家用电器
2652,603312.SH,西典新能,电气设备
2653,603313.SH,梦百合,家居用品
2654,603315.SH,福鞍股份,机械基件
2655,603316.SH,诚邦股份,建筑工程
2656,603317.SH,天味食品,食品
2657,603318.SH,水发燃气,供气供热
2658,603319.SH,湘油泵,汽车配件
2659,603320.SH,迪贝电气,电气设备
2660,603321.SH,梅轮电梯,运输设备
2661,603322.SH,超讯通信,通信设备
2662,603323.SH,苏农银行,银行
2663,603324.SH,盛剑环境,环境保护
2664,603325.SH,博隆技术,机械基件
2665,603326.SH,我乐家居,家居用品
2666,603327.SH,福蓉科技,元器件
2667,603328.SH,依顿电子,元器件
2668,603329.SH,上海雅仕,仓储物流
2669,603330.SH,天洋新材,塑料
2670,603331.SH,百达精工,专用机械
2671,603332.SH,苏州龙杰,化纤
2672,603333.SH,尚纬股份,电气设备
2673,603335.SH,迪生力,汽车配件
2674,603336.SH,宏辉果蔬,农业综合
2675,603337.SH,杰克股份,纺织机械
2676,603338.SH,浙江鼎力,专用机械
2677,603339.SH,四方科技,专用机械
2678,603345.SH,安井食品,食品
2679,603348.SH,文灿股份,汽车配件
2680,603351.SH,威尔药业,化学制药
2681,603353.SH,和顺石油,石油贸易
2682,603355.SH,莱克电气,家用电器
2683,603356.SH,华菱精工,运输设备
2684,603357.SH,设计总院,建筑工程
2685,603358.SH,华达科技,汽车配件
2686,603359.SH,东珠生态,环境保护
2687,603360.SH,百傲化学,农药化肥
2688,603363.SH,傲农生物,饲料
2689,603365.SH,水星家纺,纺织
2690,603366.SH,日出东方,家用电器
2691,603367.SH,辰欣药业,化学制药
2692,603368.SH,柳药集团,医药商业
2693,603369.SH,今世缘,白酒
2694,603373.SH,安邦护卫,综合类
2695,603375.SH,盛景微,半导体
2696,603377.SH,东方时尚,汽车服务
2697,603378.SH,亚士创能,染料涂料
2698,603379.SH,三美股份,化工原料
2699,603380.SH,易德龙,元器件
2700,603383.SH,顶点软件,软件服务
2701,603385.SH,惠达卫浴,家居用品
2702,603386.SH,骏亚科技,元器件
2703,603387.SH,基蛋生物,医疗保健
2704,603388.SH,元成股份,建筑工程
2705,603389.SH,亚振家居,家居用品
2706,603390.SH,通达电气,汽车配件
2707,603392.SH,万泰生物,生物制药
2708,603393.SH,新天然气,供气供热
2709,603396.SH,金辰股份,专用机械
2710,603398.SH,沐邦高科,电气设备
2711,603399.SH,吉翔股份,小金属
2712,603408.SH,建霖家居,家居用品
2713,603416.SH,信捷电气,电器仪表
2714,603421.SH,鼎信通讯,通信设备
2715,603429.SH,集友股份,广告包装
2716,603439.SH,贵州三力,中成药
2717,603444.SH,吉比特,互联网
2718,603456.SH,九洲药业,医疗保健
2719,603458.SH,勘设股份,建筑工程
2720,603466.SH,风语筑,文教休闲
2721,603477.SH,巨星农牧,农业综合
2722,603486.SH,科沃斯,家用电器
2723,603488.SH,展鹏科技,运输设备
2724,603489.SH,八方股份,电气设备
2725,603496.SH,恒为科技,IT设备
2726,603499.SH,翔港科技,广告包装
2727,603500.SH,祥和实业,运输设备
2728,603501.SH,韦尔股份,半导体
2729,603505.SH,金石资源,化工原料
2730,603506.SH,南都物业,房产服务
2731,603507.SH,振江股份,电气设备
2732,603508.SH,思维列控,软件服务
2733,603511.SH,爱慕股份,服饰
2734,603515.SH,欧普照明,家用电器
2735,603516.SH,淳中科技,IT设备
2736,603517.SH,绝味食品,食品
2737,603518.SH,锦泓集团,服饰
2738,603519.SH,立霸股份,家用电器
2739,603520.SH,司太立,化学制药
2740,603527.SH,众源新材,铜
2741,603528.SH,多伦科技,软件服务
2742,603529.SH,爱玛科技,摩托车
2743,603530.SH,神马电力,电气设备
2744,603533.SH,掌阅科技,互联网
2745,603535.SH,嘉诚国际,仓储物流
2746,603536.SH,惠发食品,食品
2747,603538.SH,美诺华,化学制药
2748,603551.SH,奥普家居,家居用品
2749,603556.SH,海兴电力,电器仪表
2750,603558.SH,健盛集团,纺织
2751,603565.SH,中谷物流,仓储物流
2752,603566.SH,普莱柯,农业综合
2753,603567.SH,珍宝岛,中成药
2754,603568.SH,伟明环保,环境保护
2755,603569.SH,长久物流,仓储物流
2756,603577.SH,汇金通,电气设备
2757,603578.SH,三星新材,玻璃
2758,603579.SH,荣泰健康,家用电器
2759,603580.SH,艾艾精工,塑料
2760,603583.SH,捷昌驱动,电气设备
2761,603585.SH,苏利股份,农药化肥
2762,603586.SH,金麒麟,汽车配件
2763,603587.SH,地素时尚,服饰
2764,603588.SH,高能环境,环境保护
2765,603589.SH,口子窖,白酒
2766,603590.SH,康辰药业,生物制药
2767,603595.SH,东尼电子,元器件
2768,603596.SH,伯特利,汽车配件
2769,603598.SH,引力传媒,互联网
2770,603599.SH,广信股份,农药化肥
2771,603600.SH,永艺股份,家居用品
2772,603601.SH,再升科技,玻璃
2773,603602.SH,纵横通信,通信设备
2774,603605.SH,珀莱雅,日用化工
2775,603606.SH,东方电缆,电气设备
2776,603607.SH,京华激光,造纸
2777,603608.SH,天创时尚,服饰
2778,603609.SH,禾丰股份,饲料
2779,603610.SH,麒盛科技,家居用品
2780,603611.SH,诺力股份,运输设备
2781,603612.SH,索通发展,矿物制品
2782,603613.SH,国联股份,互联网
2783,603615.SH,茶花股份,家居用品
2784,603616.SH,韩建河山,水泥
2785,603617.SH,君禾股份,机械基件
2786,603618.SH,杭电股份,电气设备
2787,603619.SH,中曼石油,石油开采
2788,603626.SH,科森科技,元器件
2789,603628.SH,清源股份,电气设备
2790,603629.SH,利通电子,元器件
2791,603630.SH,拉芳家化,日用化工
2792,603633.SH,徕木股份,汽车配件
2793,603636.SH,南威软件,软件服务
2794,603637.SH,镇海股份,建筑工程
2795,603638.SH,艾迪精密,专用机械
2796,603639.SH,海利尔,农药化肥
2797,603648.SH,畅联股份,仓储物流
2798,603650.SH,彤程新材,化工原料
2799,603655.SH,朗博科技,汽车配件
2800,603656.SH,泰禾智能,专用机械
2801,603657.SH,春光科技,家用电器
2802,603658.SH,安图生物,医疗保健
2803,603659.SH,璞泰来,化工原料
2804,603660.SH,苏州科达,IT设备
2805,603661.SH,恒林股份,家居用品
2806,603662.SH,柯力传感,电器仪表
2807,603663.SH,三祥新材,小金属
2808,603665.SH,康隆达,服饰
2809,603666.SH,亿嘉和,专用机械
2810,603667.SH,五洲新春,机械基件
2811,603668.SH,天马科技,饲料
2812,603669.SH,灵康药业,化学制药
2813,603676.SH,卫信康,化学制药
2814,603677.SH,奇精机械,家用电器
2815,603678.SH,火炬电子,元器件
2816,603679.SH,华体科技,电气设备
2817,603680.SH,今创集团,运输设备
2818,603681.SH,永冠新材,化工原料
